Id,SkuId,ArchiveId,Name,IsMain,Label,Url
,1,,Color-WHITE-Size-6,false,Color-WHITE-Size-6,https://i.ibb.co/TwrC2LL/Ultraboost-White-2.jpg
,1,,Color-WHITE-Size-6,false,Color-WHITE-Size-6,https://i.ibb.co/Q6tYNPm/Ultraboost-White-3.jpg
,1,,Color-WHITE-Size-6,false,Color-WHITE-Size-6,https://i.ibb.co/grC7S0M/Ultraboost-White-4.jpg
,1,,Color-WHITE-Size-6,false,Color-WHITE-Size-6,https://i.ibb.co/R6F8tjb/Ultraboost-White-5.jpg
,1,,Color-WHITE-Size-6,false,Color-WHITE-Size-6,https://i.ibb.co/7Q4vpfV/Ultraboost-White-6.jpg
,1,,Color-WHITE-Size-6,false,Color-WHITE-Size-6,https://i.ibb.co/DR6hqrv/Ultraboost-White-7.jpg
,1,,Color-WHITE-Size-6,false,Color-WHITE-Size-6,https://i.ibb.co/Cscmn5R/Ultraboost-White-8.jpg
,1,,Color-WHITE-Size-6,false,Color-WHITE-Size-6,https://i.ibb.co/VmRVK6P/Ultraboost-White.jpg
,2,,Color-WHITE-Size-65,false,Color-WHITE-Size-65,https://i.ibb.co/TwrC2LL/Ultraboost-White-2.jpg
,2,,Color-WHITE-Size-65,false,Color-WHITE-Size-65,https://i.ibb.co/Q6tYNPm/Ultraboost-White-3.jpg
,2,,Color-WHITE-Size-65,false,Color-WHITE-Size-65,https://i.ibb.co/grC7S0M/Ultraboost-White-4.jpg
,2,,Color-WHITE-Size-65,false,Color-WHITE-Size-65,https://i.ibb.co/R6F8tjb/Ultraboost-White-5.jpg
,2,,Color-WHITE-Size-65,false,Color-WHITE-Size-65,https://i.ibb.co/7Q4vpfV/Ultraboost-White-6.jpg
,2,,Color-WHITE-Size-65,false,Color-WHITE-Size-65,https://i.ibb.co/DR6hqrv/Ultraboost-White-7.jpg
,2,,Color-WHITE-Size-65,false,Color-WHITE-Size-65,https://i.ibb.co/Cscmn5R/Ultraboost-White-8.jpg
,2,,Color-WHITE-Size-65,false,Color-WHITE-Size-65,https://i.ibb.co/VmRVK6P/Ultraboost-White.jpg
,3,,Color-WHITE-Size-7,false,Color-WHITE-Size-7,https://i.ibb.co/TwrC2LL/Ultraboost-White-2.jpg
,3,,Color-WHITE-Size-7,false,Color-WHITE-Size-7,https://i.ibb.co/Q6tYNPm/Ultraboost-White-3.jpg
,3,,Color-WHITE-Size-7,false,Color-WHITE-Size-7,https://i.ibb.co/grC7S0M/Ultraboost-White-4.jpg
,3,,Color-WHITE-Size-7,false,Color-WHITE-Size-7,https://i.ibb.co/R6F8tjb/Ultraboost-White-5.jpg
,3,,Color-WHITE-Size-7,false,Color-WHITE-Size-7,https://i.ibb.co/7Q4vpfV/Ultraboost-White-6.jpg
,3,,Color-WHITE-Size-7,false,Color-WHITE-Size-7,https://i.ibb.co/DR6hqrv/Ultraboost-White-7.jpg
,3,,Color-WHITE-Size-7,false,Color-WHITE-Size-7,https://i.ibb.co/Cscmn5R/Ultraboost-White-8.jpg
,3,,Color-WHITE-Size-7,false,Color-WHITE-Size-7,https://i.ibb.co/VmRVK6P/Ultraboost-White.jpg
,4,,Color-WHITE-Size-75,false,Color-WHITE-Size-75,https://i.ibb.co/TwrC2LL/Ultraboost-White-2.jpg
,4,,Color-WHITE-Size-75,false,Color-WHITE-Size-75,https://i.ibb.co/Q6tYNPm/Ultraboost-White-3.jpg
,4,,Color-WHITE-Size-75,false,Color-WHITE-Size-75,https://i.ibb.co/grC7S0M/Ultraboost-White-4.jpg
