Id,SkuId,ArchiveId,Name,IsMain,Label,Url
,349,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/zb8Kxgt/Farm-Skirt-1.jpg
,349,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/KD6KgCr/Farm-Skirt-2.jpg
,349,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/swJHYQb/Farm-Skirt-3.jpg
,350,,Color-UNIQUE-Size-S,false,Color-UNIQUE-Size-S,https://i.ibb.co/zb8Kxgt/Farm-Skirt-1.jpg
,350,,Color-UNIQUE-Size-S,false,Color-UNIQUE-Size-S,https://i.ibb.co/KD6KgCr/Farm-Skirt-2.jpg
,350,,Color-UNIQUE-Size-S,false,Color-UNIQUE-Size-S,https://i.ibb.co/swJHYQb/Farm-Skirt-3.jpg
,351,,Color-UNIQUE-Size-M,false,Color-UNIQUE-Size-M,https://i.ibb.co/zb8Kxgt/Farm-Skirt-1.jpg
,351,,Color-UNIQUE-Size-M,false,Color-UNIQUE-Size-M,https://i.ibb.co/KD6KgCr/Farm-Skirt-2.jpg
,351,,Color-UNIQUE-Size-M,false,Color-UNIQUE-Size-M,https://i.ibb.co/swJHYQb/Farm-Skirt-3.jpg
,352,,Color-UNIQUE-Size-L,false,Color-UNIQUE-Size-L,https://i.ibb.co/zb8Kxgt/Farm-Skirt-1.jpg
,352,,Color-UNIQUE-Size-L,false,Color-UNIQUE-Size-L,https://i.ibb.co/KD6KgCr/Farm-Skirt-2.jpg
,352,,Color-UNIQUE-Size-L,false,Color-UNIQUE-Size-L,https://i.ibb.co/swJHYQb/Farm-Skirt-3.jpg
,353,,Color-UNIQUE-Size-XL,false,Color-UNIQUE-Size-XL,https://i.ibb.co/zb8Kxgt/Farm-Skirt-1.jpg
,353,,Color-UNIQUE-Size-XL,false,Color-UNIQUE-Size-XL,https://i.ibb.co/KD6KgCr/Farm-Skirt-2.jpg
,353,,Color-UNIQUE-Size-XL,false,Color-UNIQUE-Size-XL,https://i.ibb.co/swJHYQb/Farm-Skirt-3.jpg
,354,,Color-UNIQUE-Size-24,false,Color-UNIQUE-Size-24,https://i.ibb.co/6F84ytK/Farm-Levis-1.jpg
,354,,Color-UNIQUE-Size-24,false,Color-UNIQUE-Size-24,https://i.ibb.co/JsFs4p6/Farm-Levis-2.jpg
,354,,Color-UNIQUE-Size-24,false,Color-UNIQUE-Size-24,https://i.ibb.co/gF1DSCz/Farm-Levis-3.jpg
,354,,Color-UNIQUE-Size-24,false,Color-UNIQUE-Size-24,https://i.ibb.co/wKhCDN3/Farm-Levis-4.jpg
,354,,Color-UNIQUE-Size-24,false,Color-UNIQUE-Size-24,https://i.ibb.co/ctQwYGV/Farm-Levis-5.jpg
,355,,Color-UNIQUE-Size-25,false,Color-UNIQUE-Size-25,https://i.ibb.co/6F84ytK/Farm-Levis-1.jpg
,355,,Color-UNIQUE-Size-25,false,Color-UNIQUE-Size-25,https://i.ibb.co/JsFs4p6/Farm-Levis-2.jpg
,355,,Color-UNIQUE-Size-25,false,Color-UNIQUE-Size-25,https://i.ibb.co/gF1DSCz/Farm-Levis-3.jpg
,355,,Color-UNIQUE-Size-25,false,Color-UNIQUE-Size-25,https://i.ibb.co/wKhCDN3/Farm-Levis-4.jpg
