Id,SkuId,ArchiveId,Name,IsMain,Label,Url
,653,,Color-BLACK-Size-XS,false,Color-BLACK-Size-XS,https://i.ibb.co/XZfbbJf/Osklen-Tailored-Shorts-1.jpg
,653,,Color-BLACK-Size-XS,false,Color-BLACK-Size-XS,https://i.ibb.co/61y3s6d/Osklen-Tailored-Shorts-2.jpg
,653,,Color-BLACK-Size-XS,false,Color-BLACK-Size-XS,https://i.ibb.co/479jYWt/Osklen-Tailored-Shorts-3.jpg
,654,,Color-BLACK-Size-S,false,Color-BLACK-Size-S,https://i.ibb.co/XZfbbJf/Osklen-Tailored-Shorts-1.jpg
,654,,Color-BLACK-Size-S,false,Color-BLACK-Size-S,https://i.ibb.co/61y3s6d/Osklen-Tailored-Shorts-2.jpg
,654,,Color-BLACK-Size-S,false,Color-BLACK-Size-S,https://i.ibb.co/479jYWt/Osklen-Tailored-Shorts-3.jpg
,655,,Color-BLACK-Size-M,false,Color-BLACK-Size-M,https://i.ibb.co/XZfbbJf/Osklen-Tailored-Shorts-1.jpg
,655,,Color-BLACK-Size-M,false,Color-BLACK-Size-M,https://i.ibb.co/61y3s6d/Osklen-Tailored-Shorts-2.jpg
,655,,Color-BLACK-Size-M,false,Color-BLACK-Size-M,https://i.ibb.co/479jYWt/Osklen-Tailored-Shorts-3.jpg
,656,,Color-BLACK-Size-L,false,Color-BLACK-Size-L,https://i.ibb.co/XZfbbJf/Osklen-Tailored-Shorts-1.jpg
,656,,Color-BLACK-Size-L,false,Color-BLACK-Size-L,https://i.ibb.co/61y3s6d/Osklen-Tailored-Shorts-2.jpg
,656,,Color-BLACK-Size-L,false,Color-BLACK-Size-L,https://i.ibb.co/479jYWt/Osklen-Tailored-Shorts-3.jpg
,657,,Color-BLACK-Size-XL,false,Color-BLACK-Size-XL,https://i.ibb.co/XZfbbJf/Osklen-Tailored-Shorts-1.jpg
,657,,Color-BLACK-Size-XL,false,Color-BLACK-Size-XL,https://i.ibb.co/61y3s6d/Osklen-Tailored-Shorts-2.jpg
,657,,Color-BLACK-Size-XL,false,Color-BLACK-Size-XL,https://i.ibb.co/479jYWt/Osklen-Tailored-Shorts-3.jpg
,658,,Color-BLACK-Size-XXL,false,Color-BLACK-Size-XXL,https://i.ibb.co/XZfbbJf/Osklen-Tailored-Shorts-1.jpg
,658,,Color-BLACK-Size-XXL,false,Color-BLACK-Size-XXL,https://i.ibb.co/61y3s6d/Osklen-Tailored-Shorts-2.jpg
,658,,Color-BLACK-Size-XXL,false,Color-BLACK-Size-XXL,https://i.ibb.co/479jYWt/Osklen-Tailored-Shorts-3.jpg
,659,,Color-BLACK-Size-3XL,false,Color-BLACK-Size-3XL,https://i.ibb.co/XZfbbJf/Osklen-Tailored-Shorts-1.jpg
,659,,Color-BLACK-Size-3XL,false,Color-BLACK-Size-3XL,https://i.ibb.co/61y3s6d/Osklen-Tailored-Shorts-2.jpg
,659,,Color-BLACK-Size-3XL,false,Color-BLACK-Size-3XL,https://i.ibb.co/479jYWt/Osklen-Tailored-Shorts-3.jpg
,660,,Color-WHITE-Size-28,false,Color-WHITE-Size-28,https://i.ibb.co/DQqwHHX/MENS-FLUID-LINEN-TAILORED-PANTS-1.jpg
,660,,Color-WHITE-Size-28,false,Color-WHITE-Size-28,https://i.ibb.co/6Fw9NrG/MENS-FLUID-LINEN-TAILORED-PANTS-2.jpg
,660,,Color-WHITE-Size-28,false,Color-WHITE-Size-28,https://i.ibb.co/cvwvyjt/MENS-FLUID-LINEN-TAILORED-PANTS-3.jpg
,661,,Color-WHITE-Size-30,false,Color-WHITE-Size-30,https://i.ibb.co/DQqwHHX/MENS-FLUID-LINEN-TAILORED-PANTS-1.jpg
,661,,Color-WHITE-Size-30,false,Color-WHITE-Size-30,https://i.ibb.co/6Fw9NrG/MENS-FLUID-LINEN-TAILORED-PANTS-2.jpg
,661,,Color-WHITE-Size-30,false,Color-WHITE-Size-30,https://i.ibb.co/cvwvyjt/MENS-FLUID-LINEN-TAILORED-PANTS-3.jpg
,662,,Color-WHITE-Size-32,false,Color-WHITE-Size-32,https://i.ibb.co/DQqwHHX/MENS-FLUID-LINEN-TAILORED-PANTS-1.jpg
,662,,Color-WHITE-Size-32,false,Color-WHITE-Size-32,https://i.ibb.co/6Fw9NrG/MENS-FLUID-LINEN-TAILORED-PANTS-2.jpg
,662,,Color-WHITE-Size-32,false,Color-WHITE-Size-32,https://i.ibb.co/cvwvyjt/MENS-FLUID-LINEN-TAILORED-PANTS-3.jpg
,663,,Color-WHITE-Size-34,false,Color-WHITE-Size-34,https://i.ibb.co/DQqwHHX/MENS-FLUID-LINEN-TAILORED-PANTS-1.jpg
,663,,Color-WHITE-Size-34,false,Color-WHITE-Size-34,https://i.ibb.co/6Fw9NrG/MENS-FLUID-LINEN-TAILORED-PANTS-2.jpg
,663,,Color-WHITE-Size-34,false,Color-WHITE-Size-34,https://i.ibb.co/cvwvyjt/MENS-FLUID-LINEN-TAILORED-PANTS-3.jpg
,664,,Color-WHITE-Size-36,false,Color-WHITE-Size-36,https://i.ibb.co/DQqwHHX/MENS-FLUID-LINEN-TAILORED-PANTS-1.jpg
,664,,Color-WHITE-Size-36,false,Color-WHITE-Size-36,https://i.ibb.co/6Fw9NrG/MENS-FLUID-LINEN-TAILORED-PANTS-2.jpg
,664,,Color-WHITE-Size-36,false,Color-WHITE-Size-36,https://i.ibb.co/cvwvyjt/MENS-FLUID-LINEN-TAILORED-PANTS-3.jpg
,665,,Color-BLACK-Size-XS,false,Color-BLACK-Size-XS,https://i.ibb.co/2t5p4qj/ADICOLOR-SST-TRACK-PANTS-BLACK-1.jpg
,665,,Color-BLACK-Size-XS,false,Color-BLACK-Size-XS,https://i.ibb.co/NjXfhFC/ADICOLOR-SST-TRACK-PANTS-BLACK-2.jpg
,665,,Color-BLACK-Size-XS,false,Color-BLACK-Size-XS,https://i.ibb.co/vLhxVjV/ADICOLOR-SST-TRACK-PANTS-BLACK-3.jpg
,665,,Color-BLACK-Size-XS,false,Color-BLACK-Size-XS,https://i.ibb.co/SVvqRX9/ADICOLOR-SST-TRACK-PANTS-BLACK-4.jpg
