Id,SkuId,ArchiveId,Name,IsMain,Label,Url
,261,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/G3vhgbx/Farm-Sweater-2.jpg
,261,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/G3vhgbx/Farm-Sweater-2.jpg
,261,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/P5WCFfQ/Farm-Sweater-3.jpg
,261,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/ssKGLLP/Farm-Sweater-4.jpg
,261,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/dLsjLxT/Farm-Sweater-5.jpg
,261,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/2Yt3YC2/Farm-Sweater-6.jpg
,262,,Color-UNIQUE-Size-S,false,Color-UNIQUE-Size-S,https://i.ibb.co/G3vhgbx/Farm-Sweater-2.jpg
,262,,Color-UNIQUE-Size-S,false,Color-UNIQUE-Size-S,https://i.ibb.co/G3vhgbx/Farm-Sweater-2.jpg
,262,,Color-UNIQUE-Size-S,false,Color-UNIQUE-Size-S,https://i.ibb.co/P5WCFfQ/Farm-Sweater-3.jpg
,262,,Color-UNIQUE-Size-S,false,Color-UNIQUE-Size-S,https://i.ibb.co/ssKGLLP/Farm-Sweater-4.jpg
,262,,Color-UNIQUE-Size-S,false,Color-UNIQUE-Size-S,https://i.ibb.co/dLsjLxT/Farm-Sweater-5.jpg
,262,,Color-UNIQUE-Size-S,false,Color-UNIQUE-Size-S,https://i.ibb.co/2Yt3YC2/Farm-Sweater-6.jpg
,263,,Color-UNIQUE-Size-M,false,Color-UNIQUE-Size-M,https://i.ibb.co/G3vhgbx/Farm-Sweater-2.jpg
,263,,Color-UNIQUE-Size-M,false,Color-UNIQUE-Size-M,https://i.ibb.co/G3vhgbx/Farm-Sweater-2.jpg
,263,,Color-UNIQUE-Size-M,false,Color-UNIQUE-Size-M,https://i.ibb.co/P5WCFfQ/Farm-Sweater-3.jpg
,263,,Color-UNIQUE-Size-M,false,Color-UNIQUE-Size-M,https://i.ibb.co/ssKGLLP/Farm-Sweater-4.jpg
,263,,Color-UNIQUE-Size-M,false,Color-UNIQUE-Size-M,https://i.ibb.co/dLsjLxT/Farm-Sweater-5.jpg
,263,,Color-UNIQUE-Size-M,false,Color-UNIQUE-Size-M,https://i.ibb.co/2Yt3YC2/Farm-Sweater-6.jpg
,264,,Color-UNIQUE-Size-L,false,Color-UNIQUE-Size-L,https://i.ibb.co/G3vhgbx/Farm-Sweater-2.jpg
,264,,Color-UNIQUE-Size-L,false,Color-UNIQUE-Size-L,https://i.ibb.co/G3vhgbx/Farm-Sweater-2.jpg
,264,,Color-UNIQUE-Size-L,false,Color-UNIQUE-Size-L,https://i.ibb.co/P5WCFfQ/Farm-Sweater-3.jpg
,264,,Color-UNIQUE-Size-L,false,Color-UNIQUE-Size-L,https://i.ibb.co/ssKGLLP/Farm-Sweater-4.jpg
,264,,Color-UNIQUE-Size-L,false,Color-UNIQUE-Size-L,https://i.ibb.co/dLsjLxT/Farm-Sweater-5.jpg
,264,,Color-UNIQUE-Size-L,false,Color-UNIQUE-Size-L,https://i.ibb.co/2Yt3YC2/Farm-Sweater-6.jpg
,265,,Color-UNIQUE-Size-XL,false,Color-UNIQUE-Size-XL,https://i.ibb.co/G3vhgbx/Farm-Sweater-2.jpg
,265,,Color-UNIQUE-Size-XL,false,Color-UNIQUE-Size-XL,https://i.ibb.co/G3vhgbx/Farm-Sweater-2.jpg
,265,,Color-UNIQUE-Size-XL,false,Color-UNIQUE-Size-XL,https://i.ibb.co/P5WCFfQ/Farm-Sweater-3.jpg
,265,,Color-UNIQUE-Size-XL,false,Color-UNIQUE-Size-XL,https://i.ibb.co/ssKGLLP/Farm-Sweater-4.jpg
,265,,Color-UNIQUE-Size-XL,false,Color-UNIQUE-Size-XL,https://i.ibb.co/dLsjLxT/Farm-Sweater-5.jpg
,265,,Color-UNIQUE-Size-XL,false,Color-UNIQUE-Size-XL,https://i.ibb.co/2Yt3YC2/Farm-Sweater-6.jpg
,266,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/D930jhC/Farm-Tapestry-1.jpg
,266,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/FbBntrh/Farm-Tapestry-2.jpg
,266,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/gdzLzKS/Farm-Tapestry-3.jpg
,266,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/d4hRgBL/Farm-Tapestry-4.jpg
,266,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/NNxrCJm/Farm-Tapestry-5.jpg
,267,,Color-UNIQUE-Size-S,false,Color-UNIQUE-Size-S,https://i.ibb.co/D930jhC/Farm-Tapestry-1.jpg
,267,,Color-UNIQUE-Size-S,false,Color-UNIQUE-Size-S,https://i.ibb.co/FbBntrh/Farm-Tapestry-2.jpg
,267,,Color-UNIQUE-Size-S,false,Color-UNIQUE-Size-S,https://i.ibb.co/gdzLzKS/Farm-Tapestry-3.jpg
,267,,Color-UNIQUE-Size-S,false,Color-UNIQUE-Size-S,https://i.ibb.co/d4hRgBL/Farm-Tapestry-4.jpg
,267,,Color-UNIQUE-Size-S,false,Color-UNIQUE-Size-S,https://i.ibb.co/NNxrCJm/Farm-Tapestry-5.jpg
,268,,Color-UNIQUE-Size-M,false,Color-UNIQUE-Size-M,https://i.ibb.co/D930jhC/Farm-Tapestry-1.jpg
,268,,Color-UNIQUE-Size-M,false,Color-UNIQUE-Size-M,https://i.ibb.co/FbBntrh/Farm-Tapestry-2.jpg
,268,,Color-UNIQUE-Size-M,false,Color-UNIQUE-Size-M,https://i.ibb.co/gdzLzKS/Farm-Tapestry-3.jpg
,268,,Color-UNIQUE-Size-M,false,Color-UNIQUE-Size-M,https://i.ibb.co/d4hRgBL/Farm-Tapestry-4.jpg
,268,,Color-UNIQUE-Size-M,false,Color-UNIQUE-Size-M,https://i.ibb.co/NNxrCJm/Farm-Tapestry-5.jpg
,269,,Color-UNIQUE-Size-L,false,Color-UNIQUE-Size-L,https://i.ibb.co/D930jhC/Farm-Tapestry-1.jpg
,269,,Color-UNIQUE-Size-L,false,Color-UNIQUE-Size-L,https://i.ibb.co/FbBntrh/Farm-Tapestry-2.jpg
,269,,Color-UNIQUE-Size-L,false,Color-UNIQUE-Size-L,https://i.ibb.co/gdzLzKS/Farm-Tapestry-3.jpg
,269,,Color-UNIQUE-Size-L,false,Color-UNIQUE-Size-L,https://i.ibb.co/d4hRgBL/Farm-Tapestry-4.jpg
,269,,Color-UNIQUE-Size-L,false,Color-UNIQUE-Size-L,https://i.ibb.co/NNxrCJm/Farm-Tapestry-5.jpg
,270,,Color-UNIQUE-Size-XL,false,Color-UNIQUE-Size-XL,https://i.ibb.co/D930jhC/Farm-Tapestry-1.jpg
,270,,Color-UNIQUE-Size-XL,false,Color-UNIQUE-Size-XL,https://i.ibb.co/FbBntrh/Farm-Tapestry-2.jpg
,270,,Color-UNIQUE-Size-XL,false,Color-UNIQUE-Size-XL,https://i.ibb.co/gdzLzKS/Farm-Tapestry-3.jpg
,270,,Color-UNIQUE-Size-XL,false,Color-UNIQUE-Size-XL,https://i.ibb.co/d4hRgBL/Farm-Tapestry-4.jpg
,270,,Color-UNIQUE-Size-XL,false,Color-UNIQUE-Size-XL,https://i.ibb.co/NNxrCJm/Farm-Tapestry-5.jpg
,271,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/yQjNHNc/Adicolor-Jacket-1.jpg
,271,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/k03t5WJ/Adicolor-Jacket-2.jpg
,271,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/d4dZbLj/Adicolor-Jacket-3.jpg
,271,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/9bnGmxw/Adicolor-Jacket-4.jpg
,271,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/3vHVksz/Adicolor-Jacket-5.jpg
,272,,Color-UNIQUE-Size-S,false,Color-UNIQUE-Size-S,https://i.ibb.co/yQjNHNc/Adicolor-Jacket-1.jpg
,272,,Color-UNIQUE-Size-S,false,Color-UNIQUE-Size-S,https://i.ibb.co/k03t5WJ/Adicolor-Jacket-2.jpg
