Id,SkuId,ArchiveId,Name,IsMain,Label,Url
,429,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/tQVJTg4/Macaw-Dress-1.jpg
,429,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/wdyhmKv/Macaw-Dress-2.jpg
,429,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/PhsY1mw/Macaw-Dress-3.jpg
,430,,Color-UNIQUE-Size-S,false,Color-UNIQUE-Size-S,https://i.ibb.co/tQVJTg4/Macaw-Dress-1.jpg
,430,,Color-UNIQUE-Size-S,false,Color-UNIQUE-Size-S,https://i.ibb.co/wdyhmKv/Macaw-Dress-2.jpg
,430,,Color-UNIQUE-Size-S,false,Color-UNIQUE-Size-S,https://i.ibb.co/PhsY1mw/Macaw-Dress-3.jpg
,431,,Color-UNIQUE-Size-M,false,Color-UNIQUE-Size-M,https://i.ibb.co/tQVJTg4/Macaw-Dress-1.jpg
,431,,Color-UNIQUE-Size-M,false,Color-UNIQUE-Size-M,https://i.ibb.co/wdyhmKv/Macaw-Dress-2.jpg
,431,,Color-UNIQUE-Size-M,false,Color-UNIQUE-Size-M,https://i.ibb.co/PhsY1mw/Macaw-Dress-3.jpg
,432,,Color-UNIQUE-Size-L,false,Color-UNIQUE-Size-L,https://i.ibb.co/tQVJTg4/Macaw-Dress-1.jpg
,432,,Color-UNIQUE-Size-L,false,Color-UNIQUE-Size-L,https://i.ibb.co/wdyhmKv/Macaw-Dress-2.jpg
,432,,Color-UNIQUE-Size-L,false,Color-UNIQUE-Size-L,https://i.ibb.co/PhsY1mw/Macaw-Dress-3.jpg
,433,,Color-UNIQUE-Size-XL,false,Color-UNIQUE-Size-XL,https://i.ibb.co/tQVJTg4/Macaw-Dress-1.jpg
,433,,Color-UNIQUE-Size-XL,false,Color-UNIQUE-Size-XL,https://i.ibb.co/wdyhmKv/Macaw-Dress-2.jpg
,433,,Color-UNIQUE-Size-XL,false,Color-UNIQUE-Size-XL,https://i.ibb.co/PhsY1mw/Macaw-Dress-3.jpg
,434,,Color-UNIQUE-Size-XS,false,Color-UNIQUE-Size-XS,https://i.ibb.co/wNBMP36/flowerdoscopic-1.jpg
